Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
710	:	1687984485.489	     1.299	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_710 magma -b label:=2.2.21.1-36.1-3.1-gl-0 scripts/generate_inv.m
711	:	1687984485.503	     1.486	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_711 magma -b label:=2.2.21.1-37.1-1.1-gl-0 scripts/generate_inv.m
712	:	1687984485.515	     1.132	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_712 magma -b label:=2.2.21.1-37.1-3.1-gl-0 scripts/generate_inv.m
713	:	1687984485.551	     1.092	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_713 magma -b label:=2.2.21.1-37.2-1.1-gl-0 scripts/generate_inv.m
714	:	1687984485.554	     1.149	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_714 magma -b label:=2.2.21.1-37.2-3.1-gl-0 scripts/generate_inv.m
715	:	1687984485.556	     1.130	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_715 magma -b label:=2.2.21.1-41.1-1.1-gl-0 scripts/generate_inv.m
716	:	1687984485.565	     1.141	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_716 magma -b label:=2.2.21.1-41.1-3.1-gl-0 scripts/generate_inv.m
717	:	1687984485.576	     1.115	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_717 magma -b label:=2.2.21.1-41.2-1.1-gl-0 scripts/generate_inv.m
718	:	1687984485.617	     1.583	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_718 magma -b label:=2.2.21.1-41.2-3.1-gl-0 scripts/generate_inv.m
719	:	1687984485.621	     1.240	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_719 magma -b label:=2.2.21.1-43.1-1.1-gl-0 scripts/generate_inv.m
720	:	1687984485.641	     1.417	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_720 magma -b label:=2.2.21.1-43.1-3.1-gl-0 scripts/generate_inv.m
721	:	1687984485.714	     1.451	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_721 magma -b label:=2.2.21.1-43.2-1.1-gl-0 scripts/generate_inv.m
722	:	1687984485.757	     1.452	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_722 magma -b label:=2.2.21.1-43.2-3.1-gl-0 scripts/generate_inv.m
723	:	1687984485.838	     1.141	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_723 magma -b label:=2.2.21.1-45.1-1.1-gl-0 scripts/generate_inv.m
724	:	1687984485.865	     1.048	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_724 magma -b label:=2.2.21.1-45.1-3.1-gl-0 scripts/generate_inv.m
725	:	1687984485.870	     0.996	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_725 magma -b label:=2.2.21.1-45.2-1.1-gl-0 scripts/generate_inv.m
726	:	1687984485.954	     1.338	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_726 magma -b label:=2.2.21.1-45.2-3.1-gl-0 scripts/generate_inv.m
727	:	1687984485.974	     1.371	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_727 magma -b label:=2.2.21.1-47.1-1.1-gl-0 scripts/generate_inv.m
728	:	1687984485.993	     1.473	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_728 magma -b label:=2.2.21.1-47.1-3.1-gl-0 scripts/generate_inv.m
729	:	1687984485.997	     1.489	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_729 magma -b label:=2.2.21.1-47.2-1.1-gl-0 scripts/generate_inv.m
730	:	1687984486.003	     1.382	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_730 magma -b label:=2.2.21.1-47.2-3.1-gl-0 scripts/generate_inv.m
731	:	1687984486.014	     1.501	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_731 magma -b label:=2.2.21.1-48.1-1.1-gl-0 scripts/generate_inv.m
732	:	1687984486.045	     1.178	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_732 magma -b label:=2.2.21.1-48.1-3.1-gl-0 scripts/generate_inv.m
733	:	1687984486.088	     1.144	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_733 magma -b label:=2.2.21.1-49.1-1.1-gl-0 scripts/generate_inv.m
734	:	1687984486.092	     1.164	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_734 magma -b label:=2.2.21.1-49.1-3.1-gl-0 scripts/generate_inv.m
735	:	1687984486.095	     1.151	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_735 magma -b label:=2.2.21.1-51.1-1.1-gl-0 scripts/generate_inv.m
736	:	1687984486.099	     1.404	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_736 magma -b label:=2.2.21.1-51.1-3.1-gl-0 scripts/generate_inv.m
737	:	1687984486.102	     1.177	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_737 magma -b label:=2.2.21.1-51.2-1.1-gl-0 scripts/generate_inv.m
738	:	1687984486.105	     1.194	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_738 magma -b label:=2.2.21.1-51.2-3.1-gl-0 scripts/generate_inv.m
739	:	1687984486.109	     1.329	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_739 magma -b label:=2.2.24.1-1.1-1.1-gl-0 scripts/generate_inv.m
740	:	1687984486.112	     1.542	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_740 magma -b label:=2.2.24.1-1.1-2.1-gl-0 scripts/generate_inv.m
741	:	1687984486.114	     1.290	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_741 magma -b label:=2.2.24.1-2.1-1.1-gl-0 scripts/generate_inv.m
742	:	1687984486.127	     1.315	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_742 magma -b label:=2.2.24.1-2.1-2.1-gl-0 scripts/generate_inv.m
743	:	1687984486.147	     1.207	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_743 magma -b label:=2.2.24.1-3.1-1.1-gl-0 scripts/generate_inv.m
744	:	1687984486.150	     1.250	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_744 magma -b label:=2.2.24.1-3.1-2.1-gl-0 scripts/generate_inv.m
745	:	1687984486.153	     1.451	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_745 magma -b label:=2.2.24.1-4.1-1.1-gl-0 scripts/generate_inv.m
746	:	1687984486.157	     1.333	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_746 magma -b label:=2.2.24.1-4.1-2.1-gl-0 scripts/generate_inv.m
747	:	1687984486.169	     1.310	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_747 magma -b label:=2.2.24.1-5.1-1.1-gl-0 scripts/generate_inv.m
748	:	1687984486.172	     1.322	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_748 magma -b label:=2.2.24.1-5.1-2.1-gl-0 scripts/generate_inv.m
749	:	1687984486.178	     1.240	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_749 magma -b label:=2.2.24.1-5.2-1.1-gl-0 scripts/generate_inv.m
750	:	1687984486.220	     1.276	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_750 magma -b label:=2.2.24.1-5.2-2.1-gl-0 scripts/generate_inv.m
751	:	1687984486.223	     1.289	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_751 magma -b label:=2.2.24.1-6.1-1.1-gl-0 scripts/generate_inv.m
752	:	1687984486.227	     1.328	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_752 magma -b label:=2.2.24.1-6.1-2.1-gl-0 scripts/generate_inv.m
753	:	1687984486.230	     1.414	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_753 magma -b label:=2.2.24.1-8.1-1.1-gl-0 scripts/generate_inv.m
754	:	1687984486.241	     1.304	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_754 magma -b label:=2.2.24.1-8.1-2.1-gl-0 scripts/generate_inv.m
755	:	1687984486.260	     1.368	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_755 magma -b label:=2.2.24.1-9.1-1.1-gl-0 scripts/generate_inv.m
756	:	1687984486.270	     1.250	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_756 magma -b label:=2.2.24.1-9.1-2.1-gl-0 scripts/generate_inv.m
757	:	1687984486.277	     1.469	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_757 magma -b label:=2.2.24.1-10.1-1.1-gl-0 scripts/generate_inv.m
758	:	1687984486.280	     1.404	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_758 magma -b label:=2.2.24.1-10.1-2.1-gl-0 scripts/generate_inv.m
759	:	1687984486.283	     1.569	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_759 magma -b label:=2.2.24.1-10.2-1.1-gl-0 scripts/generate_inv.m
760	:	1687984486.298	     1.524	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_760 magma -b label:=2.2.24.1-10.2-2.1-gl-0 scripts/generate_inv.m
761	:	1687984486.309	     1.421	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_761 magma -b label:=2.2.24.1-12.1-1.1-gl-0 scripts/generate_inv.m
762	:	1687984486.312	     1.272	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_762 magma -b label:=2.2.24.1-12.1-2.1-gl-0 scripts/generate_inv.m
763	:	1687984486.316	     1.496	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_763 magma -b label:=2.2.24.1-15.1-1.1-gl-0 scripts/generate_inv.m
764	:	1687984486.329	     1.210	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_764 magma -b label:=2.2.24.1-15.1-2.1-gl-0 scripts/generate_inv.m
765	:	1687984486.332	     1.392	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_765 magma -b label:=2.2.24.1-15.2-1.1-gl-0 scripts/generate_inv.m
766	:	1687984486.336	     1.230	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_766 magma -b label:=2.2.24.1-15.2-2.1-gl-0 scripts/generate_inv.m
767	:	1687984486.339	     1.196	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_767 magma -b label:=2.2.24.1-16.1-1.1-gl-0 scripts/generate_inv.m
768	:	1687984486.351	     1.579	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_768 magma -b label:=2.2.24.1-16.1-2.1-gl-0 scripts/generate_inv.m
769	:	1687984486.359	     1.368	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_769 magma -b label:=2.2.24.1-18.1-1.1-gl-0 scripts/generate_inv.m
770	:	1687984486.364	     1.412	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_770 magma -b label:=2.2.24.1-18.1-2.1-gl-0 scripts/generate_inv.m
771	:	1687984486.367	     1.184	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_771 magma -b label:=2.2.24.1-19.1-1.1-gl-0 scripts/generate_inv.m
772	:	1687984486.387	     1.253	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_772 magma -b label:=2.2.24.1-19.1-2.1-gl-0 scripts/generate_inv.m
773	:	1687984486.397	     1.202	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_773 magma -b label:=2.2.24.1-19.2-1.1-gl-0 scripts/generate_inv.m
774	:	1687984486.401	     1.257	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_774 magma -b label:=2.2.24.1-19.2-2.1-gl-0 scripts/generate_inv.m
775	:	1687984486.406	     1.282	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_775 magma -b label:=2.2.24.1-20.1-1.1-gl-0 scripts/generate_inv.m
776	:	1687984486.409	     1.373	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_776 magma -b label:=2.2.24.1-20.1-2.1-gl-0 scripts/generate_inv.m
777	:	1687984486.424	     1.309	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_777 magma -b label:=2.2.24.1-20.2-1.1-gl-0 scripts/generate_inv.m
778	:	1687984486.437	     1.283	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_778 magma -b label:=2.2.24.1-20.2-2.1-gl-0 scripts/generate_inv.m
779	:	1687984486.443	     1.236	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_779 magma -b label:=2.2.24.1-23.1-1.1-gl-0 scripts/generate_inv.m
780	:	1687984486.447	     1.101	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_780 magma -b label:=2.2.24.1-23.1-2.1-gl-0 scripts/generate_inv.m
781	:	1687984486.491	     1.275	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_781 magma -b label:=2.2.24.1-23.2-1.1-gl-0 scripts/generate_inv.m
782	:	1687984486.495	     1.241	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_782 magma -b label:=2.2.24.1-23.2-2.1-gl-0 scripts/generate_inv.m
783	:	1687984486.498	     1.294	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_783 magma -b label:=2.2.24.1-24.1-1.1-gl-0 scripts/generate_inv.m
784	:	1687984486.501	     1.288	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_784 magma -b label:=2.2.24.1-24.1-2.1-gl-0 scripts/generate_inv.m
785	:	1687984486.505	     1.109	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_785 magma -b label:=2.2.24.1-25.1-1.1-gl-0 scripts/generate_inv.m
786	:	1687984486.540	     1.222	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_786 magma -b label:=2.2.24.1-25.1-2.1-gl-0 scripts/generate_inv.m
787	:	1687984486.643	     1.142	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_787 magma -b label:=2.2.24.1-25.2-1.1-gl-0 scripts/generate_inv.m
788	:	1687984486.647	     1.092	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_788 magma -b label:=2.2.24.1-25.2-2.1-gl-0 scripts/generate_inv.m
789	:	1687984486.650	     1.105	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_789 magma -b label:=2.2.24.1-25.3-1.1-gl-0 scripts/generate_inv.m
790	:	1687984486.690	     1.078	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_790 magma -b label:=2.2.24.1-25.3-2.1-gl-0 scripts/generate_inv.m
791	:	1687984486.694	     1.049	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_791 magma -b label:=2.2.24.1-27.1-1.1-gl-0 scripts/generate_inv.m
792	:	1687984486.706	     1.046	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_792 magma -b label:=2.2.24.1-27.1-2.1-gl-0 scripts/generate_inv.m
793	:	1687984486.709	     1.062	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_793 magma -b label:=2.2.24.1-29.1-1.1-gl-0 scripts/generate_inv.m
794	:	1687984486.780	     1.114	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_794 magma -b label:=2.2.24.1-29.1-2.1-gl-0 scripts/generate_inv.m
795	:	1687984486.792	     1.329	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_795 magma -b label:=2.2.24.1-29.2-1.1-gl-0 scripts/generate_inv.m
796	:	1687984486.866	     1.914	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_796 magma -b label:=2.2.24.1-29.2-2.1-gl-0 scripts/generate_inv.m
797	:	1687984486.877	     1.705	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_797 magma -b label:=2.2.24.1-30.1-1.1-gl-0 scripts/generate_inv.m
798	:	1687984486.919	     1.596	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_798 magma -b label:=2.2.24.1-30.1-2.1-gl-0 scripts/generate_inv.m
799	:	1687984486.985	     1.743	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_799 magma -b label:=2.2.24.1-30.2-1.1-gl-0 scripts/generate_inv.m
800	:	1687984486.989	     1.667	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_800 magma -b label:=2.2.24.1-30.2-2.1-gl-0 scripts/generate_inv.m
801	:	1687984486.994	     1.650	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_801 magma -b label:=2.2.24.1-32.1-1.1-gl-0 scripts/generate_inv.m
802	:	1687984487.062	     1.852	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_802 magma -b label:=2.2.24.1-32.1-2.1-gl-0 scripts/generate_inv.m
803	:	1687984487.170	     1.616	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_803 magma -b label:=2.2.24.1-36.1-1.1-gl-0 scripts/generate_inv.m
804	:	1687984487.206	     1.711	0	37	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_804 magma -b label:=2.2.24.1-36.1-2.1-gl-0 scripts/generate_inv.m
805	:	1687984487.213	     1.284	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_805 magma -b label:=2.2.24.1-38.1-1.1-gl-0 scripts/generate_inv.m
806	:	1687984487.228	     1.351	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_806 magma -b label:=2.2.24.1-38.1-2.1-gl-0 scripts/generate_inv.m
807	:	1687984487.235	     1.412	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_807 magma -b label:=2.2.24.1-38.2-1.1-gl-0 scripts/generate_inv.m
808	:	1687984487.251	     1.685	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_808 magma -b label:=2.2.24.1-38.2-2.1-gl-0 scripts/generate_inv.m
809	:	1687984487.259	     1.289	0	36	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_809 magma -b label:=2.2.24.1-40.1-1.1-gl-0 scripts/generate_inv.m
810	:	1687984487.285	     1.399	0	36	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_810 magma -b label:=2.2.24.1-40.1-2.1-gl-0 scripts/generate_inv.m
811	:	1687984487.296	     1.331	0	36	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_811 magma -b label:=2.2.24.1-40.2-1.1-gl-0 scripts/generate_inv.m
812	:	1687984487.303	     1.637	0	36	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_812 magma -b label:=2.2.24.1-40.2-2.1-gl-0 scripts/generate_inv.m
813	:	1687984487.350	     1.202	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_813 magma -b label:=2.2.24.1-43.1-1.1-gl-0 scripts/generate_inv.m
814	:	1687984487.358	     1.307	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_814 magma -b label:=2.2.24.1-43.1-2.1-gl-0 scripts/generate_inv.m
815	:	1687984487.390	     1.196	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_815 magma -b label:=2.2.24.1-43.2-1.1-gl-0 scripts/generate_inv.m
816	:	1687984487.405	     1.189	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_816 magma -b label:=2.2.24.1-43.2-2.1-gl-0 scripts/generate_inv.m
817	:	1687984487.408	     1.243	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_817 magma -b label:=2.2.28.1-1.1-1.1-gl-0 scripts/generate_inv.m
818	:	1687984487.423	     1.152	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_818 magma -b label:=2.2.28.1-1.1-3.1-gl-0 scripts/generate_inv.m
819	:	1687984487.443	     1.301	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_819 magma -b label:=2.2.28.1-2.1-1.1-gl-0 scripts/generate_inv.m
820	:	1687984487.446	     1.063	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_820 magma -b label:=2.2.28.1-2.1-3.1-gl-0 scripts/generate_inv.m
821	:	1687984487.470	     1.161	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_821 magma -b label:=2.2.28.1-3.1-1.1-gl-0 scripts/generate_inv.m
822	:	1687984487.482	     1.088	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_822 magma -b label:=2.2.28.1-3.1-3.1-gl-0 scripts/generate_inv.m
823	:	1687984487.490	     1.117	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_823 magma -b label:=2.2.28.1-3.2-1.1-gl-0 scripts/generate_inv.m
824	:	1687984487.493	     1.129	0	34	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_824 magma -b label:=2.2.28.1-3.2-3.1-gl-0 scripts/generate_inv.m
825	:	1687984487.496	     1.037	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_825 magma -b label:=2.2.28.1-4.1-1.1-gl-0 scripts/generate_inv.m
826	:	1687984487.500	     1.351	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_826 magma -b label:=2.2.28.1-4.1-3.1-gl-0 scripts/generate_inv.m
827	:	1687984487.508	     1.082	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_827 magma -b label:=2.2.28.1-6.1-1.1-gl-0 scripts/generate_inv.m
828	:	1687984487.515	     1.343	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_828 magma -b label:=2.2.28.1-6.1-3.1-gl-0 scripts/generate_inv.m
829	:	1687984487.519	     1.292	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_829 magma -b label:=2.2.28.1-6.2-1.1-gl-0 scripts/generate_inv.m
830	:	1687984487.523	     1.226	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_830 magma -b label:=2.2.28.1-6.2-3.1-gl-0 scripts/generate_inv.m
831	:	1687984487.539	     1.415	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_831 magma -b label:=2.2.28.1-7.1-1.1-gl-0 scripts/generate_inv.m
832	:	1687984487.542	     1.382	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_832 magma -b label:=2.2.28.1-7.1-3.1-gl-0 scripts/generate_inv.m
833	:	1687984487.547	     1.470	0	35	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_833 magma -b label:=2.2.28.1-8.1-1.1-gl-0 scripts/generate_inv.m
834	:	1687984487.552	     1.088	0	33	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_inv_834 magma -b label:=2.2.28.1-8.1-3.1-gl-0 scripts/generate_inv.m
