Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
1303	:	1687983346.349	     1.449	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1303 magma -b label:=2.2.76.1-1.1-2.1-gl-0 scripts/generate_kposs.m
1304	:	1687983346.434	     1.404	0	28	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1304 magma -b label:=2.2.76.1-2.1-1.1-gl-0 scripts/generate_kposs.m
1305	:	1687983346.441	     1.605	0	28	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1305 magma -b label:=2.2.76.1-2.1-2.1-gl-0 scripts/generate_kposs.m
1306	:	1687983346.456	     1.720	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1306 magma -b label:=2.2.76.1-3.1-1.1-gl-0 scripts/generate_kposs.m
1307	:	1687983346.474	     1.634	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1307 magma -b label:=2.2.76.1-3.1-2.1-gl-0 scripts/generate_kposs.m
1308	:	1687983346.515	     1.725	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1308 magma -b label:=2.2.76.1-3.2-1.1-gl-0 scripts/generate_kposs.m
1309	:	1687983346.533	     1.443	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1309 magma -b label:=2.2.76.1-3.2-2.1-gl-0 scripts/generate_kposs.m
1310	:	1687983346.565	     1.688	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1310 magma -b label:=2.2.76.1-4.1-1.1-gl-0 scripts/generate_kposs.m
1311	:	1687983346.568	     1.463	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1311 magma -b label:=2.2.76.1-4.1-2.1-gl-0 scripts/generate_kposs.m
1312	:	1687983346.571	     1.413	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1312 magma -b label:=2.2.76.1-5.1-1.1-gl-0 scripts/generate_kposs.m
1313	:	1687983346.574	     1.443	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1313 magma -b label:=2.2.76.1-5.1-2.1-gl-0 scripts/generate_kposs.m
1314	:	1687983346.585	     1.649	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1314 magma -b label:=2.2.76.1-5.2-1.1-gl-0 scripts/generate_kposs.m
1315	:	1687983346.588	     1.504	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1315 magma -b label:=2.2.76.1-5.2-2.1-gl-0 scripts/generate_kposs.m
1316	:	1687983346.639	     1.444	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1316 magma -b label:=2.2.76.1-6.1-1.1-gl-0 scripts/generate_kposs.m
1317	:	1687983346.647	     1.582	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1317 magma -b label:=2.2.76.1-6.1-2.1-gl-0 scripts/generate_kposs.m
1318	:	1687983346.664	     1.356	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1318 magma -b label:=2.2.76.1-6.2-1.1-gl-0 scripts/generate_kposs.m
1319	:	1687983346.675	     1.328	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1319 magma -b label:=2.2.76.1-6.2-2.1-gl-0 scripts/generate_kposs.m
1320	:	1687983346.679	     1.523	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1320 magma -b label:=2.2.76.1-8.1-1.1-gl-0 scripts/generate_kposs.m
1321	:	1687983346.682	     1.380	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1321 magma -b label:=2.2.76.1-8.1-2.1-gl-0 scripts/generate_kposs.m
1322	:	1687983346.686	     1.206	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1322 magma -b label:=2.2.77.1-1.1-1.1-gl-0 scripts/generate_kposs.m
1323	:	1687983346.735	     1.115	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1323 magma -b label:=2.2.77.1-1.1-7.1-gl-0 scripts/generate_kposs.m
1324	:	1687983346.753	     0.912	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1324 magma -b label:=2.2.77.1-4.1-1.1-gl-0 scripts/generate_kposs.m
1325	:	1687983346.760	     1.099	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1325 magma -b label:=2.2.77.1-4.1-7.1-gl-0 scripts/generate_kposs.m
1326	:	1687983346.769	     1.243	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1326 magma -b label:=2.2.77.1-7.1-1.1-gl-0 scripts/generate_kposs.m
1327	:	1687983346.772	     0.909	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1327 magma -b label:=2.2.77.1-7.1-7.1-gl-0 scripts/generate_kposs.m
1328	:	1687983346.774	     0.853	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1328 magma -b label:=2.2.85.1-1.1-1.1-gl-0 scripts/generate_kposs.m
1329	:	1687983346.777	     1.012	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1329 magma -b label:=2.2.85.1-1.1-3.1-gl-0 scripts/generate_kposs.m
1330	:	1687983346.780	     1.289	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1330 magma -b label:=2.2.85.1-3.1-1.1-gl-0 scripts/generate_kposs.m
1331	:	1687983346.782	     1.254	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1331 magma -b label:=2.2.85.1-3.1-3.1-gl-0 scripts/generate_kposs.m
1332	:	1687983346.785	     1.072	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1332 magma -b label:=2.2.85.1-3.2-1.1-gl-0 scripts/generate_kposs.m
1333	:	1687983346.788	     1.090	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1333 magma -b label:=2.2.85.1-3.2-3.1-gl-0 scripts/generate_kposs.m
1334	:	1687983346.799	     1.322	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1334 magma -b label:=2.2.85.1-4.1-1.1-gl-0 scripts/generate_kposs.m
1335	:	1687983346.811	     1.154	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1335 magma -b label:=2.2.85.1-4.1-3.1-gl-0 scripts/generate_kposs.m
1336	:	1687983346.815	     1.174	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1336 magma -b label:=2.2.85.1-5.1-1.1-gl-0 scripts/generate_kposs.m
1337	:	1687983346.818	     1.052	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1337 magma -b label:=2.2.85.1-5.1-3.1-gl-0 scripts/generate_kposs.m
1338	:	1687983346.820	     1.177	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1338 magma -b label:=2.2.85.1-7.1-1.1-gl-0 scripts/generate_kposs.m
1339	:	1687983346.828	     1.026	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1339 magma -b label:=2.2.85.1-7.1-3.1-gl-0 scripts/generate_kposs.m
1340	:	1687983346.841	     0.939	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1340 magma -b label:=2.2.85.1-7.2-1.1-gl-0 scripts/generate_kposs.m
1341	:	1687983346.849	     0.956	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1341 magma -b label:=2.2.85.1-7.2-3.1-gl-0 scripts/generate_kposs.m
1342	:	1687983346.852	     1.444	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1342 magma -b label:=2.2.88.1-1.1-1.1-gl-0 scripts/generate_kposs.m
1343	:	1687983346.871	     1.391	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1343 magma -b label:=2.2.88.1-1.1-2.1-gl-0 scripts/generate_kposs.m
1344	:	1687983346.879	     1.294	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1344 magma -b label:=2.2.88.1-2.1-1.1-gl-0 scripts/generate_kposs.m
1345	:	1687983346.887	     1.436	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1345 magma -b label:=2.2.88.1-2.1-2.1-gl-0 scripts/generate_kposs.m
1346	:	1687983346.891	     1.664	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1346 magma -b label:=2.2.88.1-3.1-1.1-gl-0 scripts/generate_kposs.m
1347	:	1687983346.898	     1.315	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1347 magma -b label:=2.2.88.1-3.1-2.1-gl-0 scripts/generate_kposs.m
1348	:	1687983346.902	     1.626	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1348 magma -b label:=2.2.88.1-3.2-1.1-gl-0 scripts/generate_kposs.m
1349	:	1687983346.907	     1.360	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1349 magma -b label:=2.2.88.1-3.2-2.1-gl-0 scripts/generate_kposs.m
1350	:	1687983346.915	     1.401	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1350 magma -b label:=2.2.88.1-4.1-1.1-gl-0 scripts/generate_kposs.m
1351	:	1687983346.925	     1.440	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1351 magma -b label:=2.2.88.1-4.1-2.1-gl-0 scripts/generate_kposs.m
1352	:	1687983346.932	     1.450	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1352 magma -b label:=2.2.88.1-6.1-1.1-gl-0 scripts/generate_kposs.m
1353	:	1687983346.945	     1.521	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1353 magma -b label:=2.2.88.1-6.1-2.1-gl-0 scripts/generate_kposs.m
1354	:	1687983346.951	     1.404	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1354 magma -b label:=2.2.88.1-6.2-1.1-gl-0 scripts/generate_kposs.m
1355	:	1687983346.954	     1.607	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1355 magma -b label:=2.2.88.1-6.2-2.1-gl-0 scripts/generate_kposs.m
1356	:	1687983346.959	     1.487	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1356 magma -b label:=2.2.88.1-7.1-1.1-gl-0 scripts/generate_kposs.m
1357	:	1687983346.965	     1.394	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1357 magma -b label:=2.2.88.1-7.1-2.1-gl-0 scripts/generate_kposs.m
1358	:	1687983346.986	     1.490	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1358 magma -b label:=2.2.88.1-7.2-1.1-gl-0 scripts/generate_kposs.m
1359	:	1687983347.003	     1.470	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1359 magma -b label:=2.2.88.1-7.2-2.1-gl-0 scripts/generate_kposs.m
1360	:	1687983347.015	     1.287	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1360 magma -b label:=2.2.89.1-1.1-1.1-gl-0 scripts/generate_kposs.m
1361	:	1687983347.018	     1.247	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1361 magma -b label:=2.2.89.1-2.1-1.1-gl-0 scripts/generate_kposs.m
1362	:	1687983347.021	     1.165	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1362 magma -b label:=2.2.89.1-2.2-1.1-gl-0 scripts/generate_kposs.m
1363	:	1687983347.030	     1.240	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1363 magma -b label:=2.2.89.1-4.1-1.1-gl-0 scripts/generate_kposs.m
1364	:	1687983347.033	     1.219	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1364 magma -b label:=2.2.89.1-4.2-1.1-gl-0 scripts/generate_kposs.m
1365	:	1687983347.036	     1.170	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1365 magma -b label:=2.2.89.1-4.3-1.1-gl-0 scripts/generate_kposs.m
1366	:	1687983347.052	     1.034	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1366 magma -b label:=2.2.89.1-5.1-1.1-gl-0 scripts/generate_kposs.m
1367	:	1687983347.060	     1.071	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1367 magma -b label:=2.2.89.1-5.2-1.1-gl-0 scripts/generate_kposs.m
1368	:	1687983347.064	     1.388	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1368 magma -b label:=2.2.92.1-1.1-1.1-gl-0 scripts/generate_kposs.m
1369	:	1687983347.067	     1.375	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1369 magma -b label:=2.2.92.1-1.1-7.1-gl-0 scripts/generate_kposs.m
1370	:	1687983347.082	     1.550	0	28	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1370 magma -b label:=2.2.92.1-2.1-1.1-gl-0 scripts/generate_kposs.m
1371	:	1687983347.086	     1.371	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1371 magma -b label:=2.2.92.1-2.1-7.1-gl-0 scripts/generate_kposs.m
1372	:	1687983347.100	     1.331	0	28	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1372 magma -b label:=2.2.92.1-4.1-1.1-gl-0 scripts/generate_kposs.m
1373	:	1687983347.165	     1.314	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1373 magma -b label:=2.2.92.1-4.1-7.1-gl-0 scripts/generate_kposs.m
1374	:	1687983347.182	     1.236	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1374 magma -b label:=2.2.93.1-1.1-1.1-gl-0 scripts/generate_kposs.m
1375	:	1687983347.209	     1.235	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1375 magma -b label:=2.2.93.1-1.1-3.1-gl-0 scripts/generate_kposs.m
1376	:	1687983347.231	     1.233	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1376 magma -b label:=2.2.93.1-3.1-1.1-gl-0 scripts/generate_kposs.m
1377	:	1687983347.254	     1.169	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1377 magma -b label:=2.2.93.1-3.1-3.1-gl-0 scripts/generate_kposs.m
1378	:	1687983347.277	     1.296	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1378 magma -b label:=2.2.93.1-4.1-1.1-gl-0 scripts/generate_kposs.m
1379	:	1687983347.290	     1.085	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1379 magma -b label:=2.2.93.1-4.1-3.1-gl-0 scripts/generate_kposs.m
1380	:	1687983347.302	     0.971	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1380 magma -b label:=2.2.97.1-1.1-1.1-gl-0 scripts/generate_kposs.m
1381	:	1687983347.326	     1.436	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1381 magma -b label:=2.2.97.1-2.1-1.1-gl-0 scripts/generate_kposs.m
1382	:	1687983347.630	     1.747	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1382 magma -b label:=2.2.97.1-2.2-1.1-gl-0 scripts/generate_kposs.m
1383	:	1687983347.670	     1.711	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1383 magma -b label:=2.2.97.1-3.1-1.1-gl-0 scripts/generate_kposs.m
1384	:	1687983347.674	     1.645	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1384 magma -b label:=2.2.97.1-3.2-1.1-gl-0 scripts/generate_kposs.m
1385	:	1687983347.685	     1.837	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1385 magma -b label:=2.2.97.1-4.1-1.1-gl-0 scripts/generate_kposs.m
1386	:	1687983347.785	     1.845	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1386 magma -b label:=2.2.97.1-4.2-1.1-gl-0 scripts/generate_kposs.m
1387	:	1687983347.793	     1.756	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1387 magma -b label:=2.2.97.1-4.3-1.1-gl-0 scripts/generate_kposs.m
1388	:	1687983347.801	     1.709	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1388 magma -b label:=2.2.97.1-6.1-1.1-gl-0 scripts/generate_kposs.m
1389	:	1687983347.808	     1.672	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1389 magma -b label:=2.2.97.1-6.2-1.1-gl-0 scripts/generate_kposs.m
1390	:	1687983347.842	     1.793	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1390 magma -b label:=2.2.97.1-6.3-1.1-gl-0 scripts/generate_kposs.m
1391	:	1687983347.853	     1.419	0	26	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1391 magma -b label:=2.2.97.1-6.4-1.1-gl-0 scripts/generate_kposs.m
1392	:	1687983347.856	     1.226	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1392 magma -b label:=2.2.101.1-1.1-1.1-gl-0 scripts/generate_kposs.m
1393	:	1687983347.859	     1.262	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1393 magma -b label:=2.2.101.1-4.1-1.1-gl-0 scripts/generate_kposs.m
1394	:	1687983347.863	     1.334	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1394 magma -b label:=2.2.101.1-5.1-1.1-gl-0 scripts/generate_kposs.m
1395	:	1687983347.874	     1.319	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1395 magma -b label:=2.2.101.1-5.2-1.1-gl-0 scripts/generate_kposs.m
1396	:	1687983347.882	     1.220	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1396 magma -b label:=2.2.104.1-1.1-1.1-gl-0 scripts/generate_kposs.m
1397	:	1687983347.896	     1.170	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1397 magma -b label:=2.2.104.1-1.1-2.1-gl-0 scripts/generate_kposs.m
1398	:	1687983347.970	     1.180	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1398 magma -b label:=2.2.104.1-2.1-1.1-gl-0 scripts/generate_kposs.m
1399	:	1687983347.979	     1.099	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1399 magma -b label:=2.2.104.1-2.1-2.1-gl-0 scripts/generate_kposs.m
1400	:	1687983347.989	     1.378	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1400 magma -b label:=2.2.104.1-4.1-1.1-gl-0 scripts/generate_kposs.m
1401	:	1687983347.992	     1.334	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1401 magma -b label:=2.2.104.1-4.1-2.1-gl-0 scripts/generate_kposs.m
1402	:	1687983348.000	     1.186	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1402 magma -b label:=2.2.104.1-5.1-1.1-gl-0 scripts/generate_kposs.m
1403	:	1687983348.006	     1.230	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1403 magma -b label:=2.2.104.1-5.1-2.1-gl-0 scripts/generate_kposs.m
1404	:	1687983348.015	     1.389	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1404 magma -b label:=2.2.104.1-5.2-1.1-gl-0 scripts/generate_kposs.m
1405	:	1687983348.020	     1.233	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1405 magma -b label:=2.2.104.1-5.2-2.1-gl-0 scripts/generate_kposs.m
1406	:	1687983348.023	     1.243	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1406 magma -b label:=2.2.105.1-1.1-1.1-gl-0 scripts/generate_kposs.m
1407	:	1687983348.034	     1.021	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1407 magma -b label:=2.2.105.1-1.1-2.1-gl-0 scripts/generate_kposs.m
1408	:	1687983348.039	     1.402	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1408 magma -b label:=2.2.105.1-1.1-3.1-gl-0 scripts/generate_kposs.m
1409	:	1687983348.049	     1.404	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1409 magma -b label:=2.2.105.1-1.1-5.1-gl-0 scripts/generate_kposs.m
1410	:	1687983348.068	     1.528	0	29	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1410 magma -b label:=2.2.105.1-2.1-1.1-gl-0 scripts/generate_kposs.m
1411	:	1687983348.073	     1.502	0	29	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1411 magma -b label:=2.2.105.1-2.1-2.1-gl-0 scripts/generate_kposs.m
1412	:	1687983348.086	     1.476	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1412 magma -b label:=2.2.105.1-2.1-3.1-gl-0 scripts/generate_kposs.m
1413	:	1687983348.090	     1.444	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1413 magma -b label:=2.2.105.1-2.1-5.1-gl-0 scripts/generate_kposs.m
1414	:	1687983348.096	     1.457	0	29	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1414 magma -b label:=2.2.105.1-2.2-1.1-gl-0 scripts/generate_kposs.m
1415	:	1687983348.111	     1.319	0	29	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1415 magma -b label:=2.2.105.1-2.2-2.1-gl-0 scripts/generate_kposs.m
1416	:	1687983348.124	     1.375	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1416 magma -b label:=2.2.105.1-2.2-3.1-gl-0 scripts/generate_kposs.m
1417	:	1687983348.134	     1.406	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1417 magma -b label:=2.2.105.1-2.2-5.1-gl-0 scripts/generate_kposs.m
1418	:	1687983348.175	     1.549	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1418 magma -b label:=2.2.105.1-3.1-1.1-gl-0 scripts/generate_kposs.m
1419	:	1687983348.178	     1.618	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1419 magma -b label:=2.2.105.1-3.1-2.1-gl-0 scripts/generate_kposs.m
1420	:	1687983348.189	     1.305	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1420 magma -b label:=2.2.105.1-3.1-3.1-gl-0 scripts/generate_kposs.m
1421	:	1687983348.205	     1.710	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1421 magma -b label:=2.2.105.1-3.1-5.1-gl-0 scripts/generate_kposs.m
1422	:	1687983348.208	     1.532	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1422 magma -b label:=2.2.105.1-4.1-1.1-gl-0 scripts/generate_kposs.m
1423	:	1687983348.216	     1.638	0	27	0	0	/usr/bin/time -f "%U %M %C" -o timings/GL_Gamma0_lt3000_cut5000_kposs_1423 magma -b label:=2.2.105.1-4.1-2.1-gl-0 scripts/generate_kposs.m
