Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
119	:	1674273537.044	     0.235	0	0	0	0	magma -b cut:=5000 D:=119 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
121	:	1674273537.060	     0.222	0	0	0	0	magma -b cut:=5000 D:=121 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
122	:	1674273537.064	     0.221	0	0	0	0	magma -b cut:=5000 D:=122 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
123	:	1674273537.068	     0.220	0	0	0	0	magma -b cut:=5000 D:=123 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
125	:	1674273537.076	     0.214	0	0	0	0	magma -b cut:=5000 D:=125 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
126	:	1674273537.080	     0.213	0	0	0	0	magma -b cut:=5000 D:=126 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
127	:	1674273537.083	     0.213	0	0	0	0	magma -b cut:=5000 D:=127 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
128	:	1674273537.086	     0.212	0	0	0	0	magma -b cut:=5000 D:=128 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
130	:	1674273537.092	     0.213	0	0	0	0	magma -b cut:=5000 D:=130 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
131	:	1674273537.094	     0.218	0	0	0	0	magma -b cut:=5000 D:=131 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
132	:	1674273537.097	     0.219	0	0	0	0	magma -b cut:=5000 D:=132 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
134	:	1674273537.103	     0.226	0	0	0	0	magma -b cut:=5000 D:=134 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
135	:	1674273537.105	     0.227	0	0	0	0	magma -b cut:=5000 D:=135 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
138	:	1674273537.112	     0.223	0	0	0	0	magma -b cut:=5000 D:=138 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
139	:	1674273537.116	     0.223	0	0	0	0	magma -b cut:=5000 D:=139 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
142	:	1674273537.125	     0.216	0	0	0	0	magma -b cut:=5000 D:=142 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
143	:	1674273537.132	     0.212	0	0	0	0	magma -b cut:=5000 D:=143 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
144	:	1674273537.135	     0.211	0	0	0	0	magma -b cut:=5000 D:=144 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
146	:	1674273537.140	     0.209	0	0	0	0	magma -b cut:=5000 D:=146 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
147	:	1674273537.144	     0.208	0	0	0	0	magma -b cut:=5000 D:=147 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
148	:	1674273537.152	     0.203	0	0	0	0	magma -b cut:=5000 D:=148 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
150	:	1674273537.158	     0.200	0	0	0	0	magma -b cut:=5000 D:=150 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
